contrast,family,term,lmm_estimate,lmm_p,beta_obs,se_obs,t_obs,p_wcb,n_groups,B
severity_dose_response,gemma,severity_c:sign_c,-0.18990239802759354,0.20532135287325748,-0.18990239802830783,0.2678917166000518,-0.7088774540641064,0.544272136068034,83,1999
severity_dose_response,llama,severity_c:sign_c,0.31123116044119553,0.04870618962654774,0.31123116044122323,0.33026530767171963,0.9423671006661828,0.6978489244622311,83,1999
severity_dose_response,mistral,severity_c:sign_c,-0.0962203154342866,0.09305840873218565,-0.09622031543434817,0.09185890501817645,-1.0474794513967776,0.36368184092046024,83,1999
